prox_to	prox_ct	n_proximal	pval	pvale_adjust	or	or05	or95	log_or95	log_or05	log_or
EpiTumor2	M4	1104	1.72542203548955e-163	1.1387785434231e-162	3.04177852914158	2.81961234567811	3.28011327061029	1.18787795552243	1.0365994094291	1.11244238682828
F1	M4	1587	6.84901213331455e-21	1.5067826693292e-20	0.775095742393447	0.733417425164472	0.818748396439546	-0.199978450581712	-0.310040264199194	-0.254768718686861
F2	M4	1863	5.69362281461185e-128	3.13149254803651e-127	2.03767950223772	1.92754495176196	2.15343447158378	0.76706399625119	0.656247147460691	0.711811661510147
F3	M4	6602	2.83021714988598e-103	1.03774628829153e-102	1.42196775630735	1.37775094980597	1.46742666054386	0.383510295691974	0.32045242317017	0.352041656234627
F4	M4	51	0.00236521752130856	0.0026914544207994	0.643772691678033	0.471500144902296	0.862637764410386	-0.147760415978976	-0.75183586958673	-0.440409578416836
L1	M4	59	1.16627740986922e-07	1.8327216440802e-07	2.42386187522002	1.75037342809285	3.32303298354853	1.20087791515784	0.55982915265318	0.885362084413565
L2	M4	598	3.39482617415766e-12	6.58995669101193e-12	1.39661682581541	1.2729295289352	1.53054613212187	0.42562462081243	0.241320959783083	0.334052759055499
L3	M4	680	1.18918452665001e-25	2.80307781281787e-25	1.62249706868071	1.48525587880114	1.77062551387237	0.571332881823493	0.395587066368176	0.483966362926194
L4	M4	225	0.240686151295054	0.240686151295054	1.09177615576585	0.941026923138649	1.26212328195308	0.232795447107848	-0.060783528606636	0.0878058707478948
L5	M4	16	0.0545037394178999	0.0599541133596899	1.81609882103774	0.96101886159963	3.26199795412686	1.18233987701495	-0.0397612431496863	0.596690695569561
M1	M4	1071	3.19710975960254e-84	1.05504622066884e-83	2.1318793754233	1.98192027390409	2.29185884834508	0.829363212464416	0.684066210025131	0.757003926571336
M2	M4	367	1.45753228751919e-11	2.67214252711851e-11	1.51825397447478	1.34727507675014	1.70759652617081	0.535086841565335	0.29808409094467	0.417560973592072
M4	M4	2573	0	0	7.49649612005936	7.05724411736058	7.96511266043079	2.07507108769774	1.95405462364947	2.01443572738574
M5	M4	410	2.34538406875643e-58	6.44980618908019e-58	2.89094325716596	2.55557687044423	3.26642540404786	1.18369623837722	0.938277979166758	1.06158283543445
M6	M4	421	4.77261120229564e-06	6.84765955111983e-06	1.29186496599412	1.15761362382259	1.43913387520338	0.364041457075714	0.146360665290233	0.256086884413857
M7	M4	55	1.38686449850689e-05	1.76025109425874e-05	2.06818161377603	1.48596345625921	2.8432297436176	1.04494063968092	0.396063353973801	0.726669773765014
M8	M4	965	0.000219481067901021	0.000268254638545693	0.878119980785248	0.818228252816627	0.941573678356478	-0.0602026775936624	-0.200613943630023	-0.129972042308108
Mast	M4	156	0.199452970251309	0.205685875571662	1.11906988440272	0.935017965082679	1.33233324255087	0.286931722923122	-0.0671895358858662	0.112497879929057
Meso	M4	251	7.47344352223842e-83	2.24203305667153e-82	0.339183220427319	0.297129348733894	0.385774330075154	-0.95250271759522	-1.21358771736717	-1.08121484436781
Peri	M4	773	7.01471661327968e-200	7.71618827460765e-199	0.367142699242759	0.340369729936995	0.395564623125069	-0.927441109104229	-1.07772281121643	-1.00200468022636
Plasma1	M4	208	4.19256159487495e-10	6.91772663154367e-10	1.68677263791268	1.4354302790495	1.97552427401057	0.680833818321313	0.361464650294272	0.5228170214596
