prox_to	prox_ct	n_proximal	pval	pvale_adjust	or	or05	or95	log_or95	log_or05	log_or
M9	Peri6	37	0.00659838715188543	0.0183517642661813	1.66049272422554	1.13963197695458	2.35862454620487	0.858078629727555	0.130705383053655	0.507114380148184
Neut1	Peri6	52	0.442582841197621	0.645735620763741	1.11970756990399	0.823342450743677	1.49478992073523	0.401985675721275	-0.194383064311793	0.113067552914899
Peri1	Peri6	134	4.7155386088519e-06	2.46872315404599e-05	1.5705622969014	1.29696328506728	1.88969855096979	0.636417319509198	0.260025597352513	0.451433706132108
Peri2	Peri6	215	5.74341582592994e-21	1.02232801701553e-19	2.17971913825202	1.86809711166887	2.53424524273252	0.929895858089113	0.624920325430143	0.77919603283676
Peri3	Peri6	39	0.000475488687075588	0.00183993448477075	1.9132115723111	1.32233093205825	2.70379535764788	0.994656473973499	0.279396036924638	0.648783281473441
Peri4	Peri6	4	0.246713603732346	0.414292655324127	0.523247752581945	0.139156092085577	1.39301867056194	0.331473097839176	-1.97215901126017	-0.647700212778592
Peri5	Peri6	134	0.0011411731999209	0.00376164499233184	1.36605997299957	1.1297428027793	1.64101462455923	0.495314724048273	0.121989998657666	0.311930664284088
Peri6	Peri6	267	8.28636249095917e-94	3.68743130847683e-92	6.0233791806552	5.15351421529351	7.02773089087879	1.94986387859554	1.63967885386745	1.79564842752663
Peri7	Peri6	18	0.038579029810797	0.0927982068421874	0.608325889692132	0.355495190599587	0.978524984235875	-0.021708959272305	-1.03424355838285	-0.49704453783104
Peri8	Peri6	36	0.000993651290087236	0.00340134480068323	0.581421427577285	0.403066438781235	0.814656575160855	-0.204988634717576	-0.90865387012411	-0.542279436398407
Peri9	Peri6	24	0.180162369318031	0.334051059777183	1.33404239073486	0.833259212626831	2.04788428754366	0.716807205358242	-0.182410505597585	0.28821372415111
Plasma1	Peri6	8	0.274841879457504	0.452980134661442	1.4633029638461	0.602953538687507	3.08144905830315	1.12539995982259	-0.50591513549295	0.380696184567691
Plasma2	Peri6	5	0.556699817039252	0.71806208284773	0.670791161318895	0.211830749919434	1.63351764648676	0.490735754869787	-1.55196767259738	-0.399297425448313
Plasma3	Peri6	6	0.162480751628908	0.314364932499408	1.81874253687194	0.624967466562958	4.37285126554109	1.47541525985627	-0.470055684099833	0.598145348491137
Plasma4	Peri6	8	0.53010864985717	0.705533074691155	1.28574196792607	0.532658185310351	2.68639231612075	0.988199147048466	-0.629875363896941	0.251335958658295
Treg1	Peri6	2	0.123890798373832	0.250597296710706	0.336344359774263	0.0398511052462933	1.26713835419742	0.236761093638888	-3.22260513896633	-1.08961976356962
TumorEpi1	Peri6	42	1.43725584001482e-15	2.13192949602198e-14	0.34323760116433	0.245801556060743	0.467416809459495	-0.760533893768188	-1.40323075127324	-1.06933235686752
TumorEpi2	Peri6	4	2.71811562501521e-12	2.68791434029281e-11	0.0988090814381243	0.0267915327621489	0.255010670505938	-1.36644988957787	-3.61966938309629	-2.31456576106254
TumorEpi3	Peri6	2	0.00212621579817327	0.00634554166292118	0.169310059770767	0.0202777975942107	0.624884584245296	-0.470188311505981	-3.89822870604754	-1.77602357181644
TumorEpi4	Peri6	18	3.9673083242039e-111	3.53090440854147e-109	0.0516640961859633	0.0305804013635928	0.0818598436126746	-2.50274671834391	-3.48739595353162	-2.96299220320805
TumorEpi5	Peri6	3	1.45703430681591e-60	4.32253511022053e-59	0.018621428057819	0.0038525510596639	0.0545212541198214	-2.90916466948694	-5.55901973721373	-3.98344231523958
Unclassified10	Peri6	21	0.825316466581055	0.96150039722592	0.92748322976597	0.563122684335884	1.45217340986004	0.373061337549878	-0.574257762795121	-0.0752805657788698
Unclassified11	Peri6	3	1	1	0.775705685128682	0.153583914450548	2.43288102210681	0.889076160882191	-1.87350818738171	-0.253982102482025
Unclassified13	Peri6	2	0.435578571065311	0.645735620763741	0.46079940429224	0.0541714976052291	1.76280493227674	0.566906251960419	-2.91560038329926	-0.774792462369867
Unclassified2	Peri6	1	0.00213894662795096	0.00634554166292118	0.104799085199224	0.00263076298527254	0.597593726487968	-0.514844143063398	-5.94048136639714	-2.25571023614833
Unclassified3	Peri6	46	0.0204383148431705	0.0519717148869192	0.704068798221732	0.509843029142303	0.951091650155845	-0.0501448486766465	-0.67365238663508	-0.350879202852068
Unclassified4	Peri6	11	0.00657622764162355	0.0183517642661813	2.65460799523918	1.23556925792591	5.22842102024345	1.65410932431813	0.211531801472673	0.976296996048714
Unclassified5	Peri6	12	0.583916234693414	0.742407784110197	0.799743325758282	0.404385098457851	1.43784915209701	0.363148352612061	-0.905387641036379	-0.223464445597421
Unclassified6	Peri6	68	0.422796518671923	0.640310752062265	1.1056721125152	0.84677275594683	1.42380649005696	0.353333911941725	-0.166322913187936	0.100453396682806
Unclassified7	Peri6	81	1.22052289816512e-10	1.08626537936696e-09	2.39629272264235	1.85591039862721	3.06301958685993	1.11940122249553	0.618375356596935	0.873922844177512
Unclassified8	Peri6	9	0.000954172905927295	0.00339685554510117	0.368701882211979	0.166581778738228	0.711546609736011	-0.340314354481891	-1.79226892655003	-0.997766868759194
Unclassified9	Peri6	5	1	1	1.00030084190808	0.311886940540074	2.48602622251747	0.910685541109103	-1.16511452690842	0.00030079666422988
Unclassified_SPP1	Peri6	8	0.53010864985717	0.705533074691155	1.28574196792607	0.532658185310351	2.68639231612075	0.988199147048466	-0.629875363896941	0.251335958658295
CellCycle1	Peri7	14	4.30442257748671e-06	9.93328287112318e-06	4.90872630612027	2.56718006520669	8.72631544353445	2.16634322389154	0.942808045594318	1.59101450003218
Endo2	Peri7	24	0.00054995095253843	0.00103115803600956	2.26328436034256	1.42431463107592	3.44189561840004	1.23602237147246	0.353690737373464	0.816817015117248
Endo3	Peri7	4	0.32932298584436	0.449076798878673	1.58633074247761	0.420546088668821	4.24509498238784	1.4457641946338	-0.866201201130979	0.461423640234148
Endo4	Peri7	1	0.731140355679175	0.848620982197476	0.425106364445411	0.0106057577435398	2.45259758334289	0.897147701000317	-4.54635824198198	-0.855415872086532
Endo5	Peri7	20	5.07786806369519e-15	2.76974621656101e-14	0.246275258576412	0.149752048219586	0.382429378321635	-0.961211274600964	-1.89877436448689	-1.40130543129104
Endo6	Peri7	15	5.5591386459153e-09	1.96204893385246e-08	0.28781285113034	0.160319806828143	0.477560671997469	-0.739064065358212	-1.83058466600064	-1.24544483253642
Endo7	Peri7	2	4.15217150743975e-08	1.23970590627892e-07	0.0837339379233318	0.0101070153181941	0.304022363916376	-1.19065401476733	-4.59452551028829	-2.48011091266031
Endo8	Peri7	11	0.773450194951191	0.860434660081433	0.875871004184548	0.432579914834773	1.58971564171426	0.463555158548914	-0.837988195494404	-0.132536454385993
F13	Peri7	4	2.65786815181045e-12	1.06314726072418e-11	0.0996741665796305	0.0270813269850095	0.256303270662563	-1.36139388462228	-3.60891082973799	-2.30584874712785
F14	Peri7	4	3.90908694177299e-27	2.93181520632974e-26	0.051042404088712	0.0138759692644807	0.13107146281094	-2.03201258688088	-4.27759676489001	-2.9750985390033
F15	Peri7	6	6.07436108693062e-47	7.28923330431674e-46	0.0440102784209934	0.0161176852253623	0.0960302126105346	-2.34309242233351	-4.12783814865615	-3.1233320718671
F16	Peri7	60	0.411135404211271	0.513919255264089	0.884524473419389	0.669482893007363	1.14913533109399	0.139009773561882	-0.401249666070773	-0.122705096551528
F19	Peri7	3	1	1	0.810762108326371	0.164433009035239	2.43772793356636	0.891066430724677	-1.80525203162876	-0.209780599183603
F20	Peri7	22	0.337095192964688	0.449460257286251	1.22182338379915	0.757119108195155	1.87565702163493	0.628959009581217	-0.278234695523879	0.20034431986128
F21	Peri7	8	0.397075722123798	0.506905177179317	1.36286602110694	0.578115333244536	2.75274833748089	1.01259980806293	-0.547981891729559	0.309589850822715
F22	Peri7	9	0.450394563379167	0.551503546994898	1.24690060325468	0.561374544727632	2.41820387152396	0.883025062750839	-0.577366958569652	0.220660954823867
F23	Peri7	51	0.047840234988478	0.0710923202401833	1.33599521784311	0.984674526910761	1.77711893895498	0.57499347937776	-0.015444121946137	0.2896764956493
F24	Peri7	41	3.64964993455831e-07	9.52082591623908e-07	0.480601125834985	0.342790937150164	0.656694557812729	-0.420536272993709	-1.0706345303263	-0.732717613121162
F26	Peri7	8	1	1	0.889618149165373	0.379479885736159	1.78288234979696	0.578231352293931	-0.968953685563866	-0.116962954204073
F27	Peri7	3	9.44091377058266e-14	4.357344817192e-13	0.0734576919900714	0.015083217588276	0.215521883136796	-1.53469282871537	-4.19417257123921	-2.61104565767837
F28	Peri7	41	1.73378357838054e-14	8.66891789190271e-14	4.73333282006548	3.3063871611339	6.62801558542655	1.89130545101396	1.1958561011731	1.55462956750223
F4	Peri7	2	2.66311388489778e-07	7.26303786790304e-07	0.0911626472748195	0.0110036288096487	0.331109311211717	-1.10530671277145	-4.50953016879986	-2.39511003515334
F5	Peri7	10	3.14823337441569e-63	4.72235006162353e-62	0.051697085689799	0.0247073056583989	0.0954082146119603	-2.34959059719129	-3.70065630343752	-2.96235386869296
F7	Peri7	2	2.76498168848258e-05	6.14440375218352e-05	0.121913842054737	0.0146834437738973	0.443400839240716	-0.813281089062168	-4.22103469380504	-2.1044406964006
F8	Peri7	1	3.58623745786195e-06	8.60696989886868e-06	0.0618455068125118	0.00156541537091175	0.346684279530838	-1.05934077046647	-6.45960407748259	-2.78311582930618
F9	Peri7	14	0.00236551829242938	0.00417444404546362	2.52679697991728	1.34836349767907	4.37591608939472	1.47611588975181	0.298891633171146	0.926952484821366
L1	Peri7	2	0.31498043621779	0.439507585420172	1.80881015102142	0.209870151380394	7.0997071744523	1.96005354016186	-1.56126626626752	0.592669253985681
L2	Peri7	6	1	1	0.997511598086914	0.360644808732628	2.21979565080221	0.79741514245921	-1.01986171433367	-0.00249150313091245
L5	Peri7	18	3.4344401583886e-10	1.28791505939572e-09	0.293067314737321	0.172867708928605	0.465909639469308	-0.763763570377053	-1.75522866528153	-1.22735295322119
L7	Peri7	2	0.77439119407329	0.860434660081433	0.608590531937268	0.0725928727626054	2.26290455848998	0.816649190989583	-2.62288853328448	-0.496609598759458
M1	Peri7	1	0.73547151790448	0.848620982197476	0.407121397004347	0.0101633441754931	2.34548263465962	0.852491195075158	-4.58896773985894	-0.898643865276059
M10	Peri7	1	0.0485797521641252	0.0710923202401833	0.172751097956021	0.00434964733956626	0.977150233088308	-0.0231148689671576	-5.43766050853208	-1.75590346060335
M12	Peri7	26	3.23386260027945e-08	1.0212197685093e-07	3.89781743047623	2.47704214334461	5.9044132634818	1.77570008205068	0.907065164227894	1.36041676327126
M2	Peri7	20	0.00870156396765973	0.0141106442718806	0.561360046124004	0.340602173826584	0.874248908314783	-0.134390151750003	-1.07704012842928	-0.577392785873358
M3	Peri7	1	0.357151605360886	0.465849920035938	2.41135051941474	0.0563807015927881	16.310135410161	2.79178671887687	-2.87562834937239	0.880186972047376
M4	Peri7	89	7.19257683334257e-38	7.19257683334257e-37	6.41968754293975	5.02288931610238	8.13155952785073	2.09575272900776	1.61400532910852	1.85936944719345
M5	Peri7	17	0.000434414237385815	0.000847908807164069	0.45546353308923	0.263724506900252	0.734814995542586	-0.30813651819754	-1.33285025516574	-0.786439624566649
M6	Peri7	71	6.39366196067538e-22	4.26244130711692e-21	4.35497394474678	3.33081732228852	5.62327143292494	1.72691360005057	1.20321771600505	1.47131862745001
M9	Peri7	2	0.0102353613493332	0.0161610968673682	0.211851349784432	0.0255049106721742	0.773807272456882	-0.256432438392246	-3.66888426997863	-1.55187043051409
Neut1	Peri7	5	0.000438086217034769	0.000847908807164069	0.265870919208932	0.0858978428279135	0.625448868290068	-0.469285697756124	-2.4545965629043	-1.32474435411199
Peri1	Peri7	11	3.22908646802039e-06	8.07271617005098e-06	0.30271076830737	0.150341767038967	0.545218878366538	-0.606567953261558	-1.89484412968364	-1.19497748939702
Peri2	Peri7	44	0.875106401420943	0.954661528822847	1.02459297685454	0.737899185557221	1.38959015824195	0.32900885348009	-0.303948068648984	0.0242954379753097
Peri3	Peri7	1	0.00270469147927906	0.00463661396447839	0.112983117994672	0.00285110921332179	0.635889852368324	-0.452729918740925	-5.86004716276257	-2.18051686970807
Peri4	Peri7	25	3.38693999300098e-17	2.03216399580059e-16	12.1997950098889	7.31271195305997	19.8038153265052	2.98587461239537	1.98961419717176	2.50141914912992
Peri6	Peri7	13	0.00810130831698427	0.0135021805283071	0.49991675570834	0.264442201914026	0.862370983871571	-0.148069725182431	-1.33013256984584	-0.693313683004028
Peri7	Peri7	206	1.78277971062796e-217	1.06966782637677e-215	53.4887749725449	42.4209497135823	67.768312264438	4.2160947149636	3.74764233723062	3.97947181829072
Peri8	Peri7	2	4.33897067197623e-08	1.23970590627892e-07	0.0832400698533875	0.0100473616561007	0.302222388875307	-1.19659214560282	-4.60044520072296	-2.48602643827652
Peri9	Peri7	5	0.56591467560076	0.679097610720912	0.6879213355065	0.220799918459931	1.63399096281395	0.491025465708898	-1.51049833387306	-0.374080785512471
TumorEpi1	Peri7	141	5.23635506479285e-34	4.48830434125102e-33	3.66923581063506	3.0386403122189	4.40366281735121	1.48243665311173	1.11141014964752	1.29998341439944
TumorEpi2	Peri7	39	2.44949795778726e-08	8.16499319262419e-08	2.92591521623426	2.04209581506285	4.0877882364695	1.40800405030466	0.713976640807604	1.07360732618163
TumorEpi3	Peri7	26	1.08226099259082e-13	4.63826139681781e-13	7.53635339373439	4.68793924849614	11.7321152187142	2.46232997195977	1.54499309325221	2.0197384302476
TumorEpi4	Peri7	452	1.74293729487459e-146	5.22881188462376e-145	5.40401869249206	4.81989993681816	6.05254412320797	1.8004786998833	1.57275316785079	1.68714287910234
TumorEpi5	Peri7	215	2.40336240288657e-66	4.80672480577314e-65	4.7482172911648	4.06181288891189	5.53229558710423	1.71060284460648	1.40162939831384	1.55776924047801
Unclassified3	Peri7	9	0.000408086201147161	0.000844316278235506	0.35498378076949	0.161402455618963	0.679158727247949	-0.386900412545228	-1.82385430877031	-1.03568317852372
Unclassified4	Peri7	1	1	1	0.535455747808575	0.0133086815430241	3.11634866715859	1.13666201749915	-4.31933870910568	-0.62463702965449
Unclassified5	Peri7	1	0.0498181919334969	0.0711688456192812	0.169691561846784	0.00427316355771801	0.959608766172643	-0.0412296128221387	-5.45540084603009	-1.77377283192175
Unclassified6	Peri7	8	0.000224255168200576	0.000480546789001234	0.321647666617457	0.138110653070127	0.638606353908599	-0.448467049003696	-1.97970008128045	-1.13429853556631
Unclassified7	Peri7	7	0.0333324504255559	0.0512806929623937	0.46241083212245	0.18456534049863	0.962837110708289	-0.0378710292498935	-1.68975172915346	-0.771301536028001
Unclassified8	Peri7	1	0.00188251948083422	0.00342276269242586	0.108288083233447	0.00273325305701437	0.609229597015168	-0.495560075728319	-5.90226278319631	-2.22296016580835
Unclassified9	Peri7	1	1	1	0.507245477091156	0.012619607240169	2.94569260381801	1.08034396901786	-4.3725035443685	-0.678760216843997
B1	Peri8	35	1.64283849326601e-11	8.21419246633007e-11	4.45061258445277	2.96740366023748	6.51980556230021	1.87484455376079	1.0876873820168	1.49304174613155
CellCycle1	Peri8	4	0.662279058529801	0.756890352605487	0.704596843063408	0.187927531835937	1.8671344762336	0.624404889942984	-1.67169885942222	-0.350129493551389
Endo1	Peri8	7	0.856625951464936	0.913734348229265	0.843289575778751	0.332436069303607	1.78731860488152	0.580716510650041	-1.10130771014411	-0.170444873703187
Endo2	Peri8	22	0.478082609000167	0.607089027301799	1.16057198894267	0.715747835664172	1.79218132139401	0.583433493247624	-0.334427358879708	0.148912977503509
Endo3	Peri8	4	1	1	0.89798870879702	0.238166956652532	2.40143028583621	0.876064512276527	-1.43478335270571	-0.107597784481683
Endo4	Peri8	11	0.00185409019373798	0.00478474888706575	3.11576197087131	1.47305686588005	6.00286156200065	1.79223628253463	0.38733974222076	1.13647373576826
Endo5	Peri8	615	1.02282027428963e-247	4.09128109715853e-246	7.20054923792135	6.50174666953896	7.97218210330586	2.07595824495291	1.87207085919388	1.97415730615724
Endo6	Peri8	74	0.194824133855554	0.29407416431027	0.851298642534662	0.6626771184062	1.07916742633669	0.0761898422986371	-0.411467408315351	-0.160992280672674
Endo7	Peri8	105	5.89268211282431e-20	4.71414569025945e-19	3.03429204664195	2.43311792687769	3.75427376979211	1.32289486299381	0.889173532366877	1.10997813425098
Endo8	Peri8	24	0.576320155117841	0.698569884991322	1.12486790099806	0.709936303613964	1.70478745988027	0.533440446003437	-0.342580026191017	0.117665607426905
Endo9	Peri8	72	1.22378565670653e-48	2.44757131341307e-47	15.6575766282669	11.1696557205459	21.9141824681371	3.08713402850403	2.41320079081075	2.75095492943495
Epi1	Peri8	4	0.129218991576929	0.212988841648111	2.18685119564217	0.559422868621587	6.21114264702358	1.82634488015027	-0.580849618424935	0.782462698978391
F1	Peri8	8	0.854913732643824	0.913734348229265	1.01651725899757	0.429300901731695	2.06610278418767	0.725664119792792	-0.845597203284006	0.0163823327887237
F10	Peri8	1	1	1	0.819473364979876	0.0197650893110103	5.12663931984327	1.63445034116433	-3.92383806359911	-0.199093382876316
F12	Peri8	5	0.598651854388099	0.704296299280116	1.28095171881402	0.401979772167694	3.15121783254456	1.14778899162801	-0.911353509619919	0.247603331973245
F13	Peri8	9	4.44327397862343e-19	2.96218265241562e-18	0.127619104297622	0.0581271188030447	0.243462569324618	-1.41279206768162	-2.84512296321349	-2.0587051990776
