prox_to	prox_ct	n_proximal	pval	pvale_adjust	or	or05	or95	log_or95	log_or05	log_or
M6	Peri	122	0.229731887181079	0.272274829251649	0.877644243402383	0.710551231181066	1.07748015286056	0.0746251232071502	-0.341714228230172	-0.130513957205283
M7	Peri	13	1	1	0.938932421600768	0.462224413840197	1.78387118439596	0.578785825494757	-0.771704761593093	-0.0630117708400145
M8	Peri	341	0.0424552675445717	0.0585613673319896	1.14157795028155	1.00293001881405	1.29713300848111	0.260156450948425	0.00292573467528731	0.13241147224409
Mast	Peri	63	0.245992872181965	0.281134711065103	0.844710450510502	0.627850113117948	1.12247404518054	0.115535218033352	-0.465453814380025	-0.168761372464791
Meso	Peri	89	9.86226795152428e-06	2.86902340407979e-05	0.610217266779668	0.479772868147821	0.768822342754431	-0.262895359892942	-0.734442478429268	-0.49394021018142
Peri	Peri	1235	1.33717112749349e-255	2.13947380398958e-254	4.80875552296247	4.39065382325652	5.26871101283452	1.66178574304139	1.47947815067999	1.57043832360723
Plasma1	Peri	144	0.00153727973749815	0.00327953010666273	0.745693789345008	0.616100533666603	0.897698364793762	-0.107921163772048	-0.484345124760716	-0.293440233091172
Plasma2	Peri	55	0.0172220414488936	0.0275552663182297	0.702414967575393	0.513518553835799	0.946280745308897	-0.0552159830184058	-0.666469118161504	-0.353230927697787
Plasma3	Peri	32	0.0365207873288958	0.0536186133095071	0.663873850774718	0.437666361476399	0.9793855324914	-0.0208299116308662	-0.826298390659806	-0.409663131327921
Stromal1	Peri	100	0.177131104936966	0.223548190537983	1.17299050147096	0.920732248716215	1.48475695516759	0.395251092306021	-0.0825860029997832	0.159556472000836
Stromal2	Peri	395	0.00475363750846325	0.00894802354534259	0.848784716183347	0.75538945183615	0.952044311328652	-0.0491436997606908	-0.280521832481245	-0.163949698226023
NA	Peri	716	0.0131193716047728	0.0233233272973739	1.11955711881626	1.0230094050012	1.22422531659009	0.202308249330531	0.0227486804767919	0.112933177475754
B1	Plasma1	6	1	1	0.984083114845675	0.351587639653995	2.22903658508756	0.801569467498089	-1.04529626835676	-0.0160449191903805
DC	Plasma1	2	0.694735496056262	0.810524745398972	1.14825165831719	0.131983460557597	4.59075186337988	1.52404381531586	-2.0250786630524	0.138240488435389
Endo1	Plasma1	129	3.95508283102943e-12	1.10742319268824e-11	0.55244742806386	0.457542130181881	0.66220632833066	-0.412178097389949	-0.781886310677137	-0.593397002943139
Endo3	Plasma1	2	0.0127559977802291	0.0210098786968479	0.218888734219013	0.0262094709768427	0.806892277806305	-0.214565104372622	-3.64163444587026	-1.51919174120022
