prox_to	prox_ct	n_proximal	pval	pvale_adjust	or	or05	or95	log_or95	log_or05	log_or
DC	Peri	50	4.56887765805077e-13	1.25644135596396e-12	6.14424761804754	3.55769101310005	11.0432126277011	2.40181599740296	1.26911174261144	1.81551629744984
Endo1	Peri	4497	0	0	5.34503088020501	5.0684945737009	5.63847335866228	1.72961334778098	1.62304384524704	1.6761673218607
Endo2	Peri	31	0.126569457578746	0.160645850003792	0.721489015772186	0.465744421453842	1.08958876865715	0.0858003485930552	-0.764118247126993	-0.326438125039075
Endo3	Peri	95	8.46513393706755e-08	1.99535299945164e-07	2.17602937688142	1.62693008623865	2.90821386631743	1.0675391010927	0.486694856347826	0.777501829307629
EpiTumor1	Peri	210	3.19173011992783e-250	3.51090313192062e-249	0.152763069689281	0.132031253681642	0.176004790190915	-1.73724406732052	-2.02471661410596	-1.87886712197675
EpiTumor2	Peri	354	1.82240077101315e-141	1.50348063608585e-140	0.2848161905452	0.253876474743466	0.318770143724304	-1.14328498850847	-1.37090745016309	-1.25591125223571
F1	Peri	930	2.48698642460607e-14	8.20705520120002e-14	0.74693423019043	0.691265275376665	0.806598378292425	-0.214929407092343	-0.369231628195664	-0.291778142986
F2	Peri	336	1.31763467286611e-133	8.6963888409163e-133	0.285991168683709	0.254145952523279	0.321017926060585	-1.13625831298587	-1.36984656075891	-1.25179434736733
F3	Peri	2856	3.74652489664269e-103	1.76621887984584e-102	0.608395606436742	0.580631223242166	0.637363882545385	-0.450414542323546	-0.543639451293362	-0.496929940127443
F4	Peri	52	0.33564046172292	0.381935697822633	1.1764049032465	0.825715227319032	1.6584355740865	0.505874732757471	-0.191505326019909	0.162463095698625
L1	Peri	18	0.597356389510295	0.616023776682492	0.83832653501352	0.46012954683095	1.46268562191467	0.380274213037385	-0.77624720560192	-0.176347594477097
L2	Peri	306	0.0780321514826661	0.107294208288666	1.13374688032504	0.984539910675709	1.30339611790792	0.264973256476781	-0.0155808426939563	0.125527970800683
L3	Peri	256	0.000552269564141407	0.000959205032456127	0.780159831573227	0.673655795191122	0.901142533846795	-0.104091838716861	-0.395035988143607	-0.248256468016784
L4	Peri	112	0.474647434424917	0.505269849549105	0.917984919233441	0.730364572932282	1.14724624709096	0.137364503065799	-0.314211454530125	-0.0855743163468678
L5	Peri	1	0.0319162572116652	0.0457928907819544	0.145519450333064	0.00347384183537613	0.936842627020787	-0.0652399649362553	-5.66249414030095	-1.92744552203982
M1	Peri	222	7.27352309525194e-11	1.84635586264088e-10	0.619401765989618	0.531093900978658	0.720010334823712	-0.32848971315323	-0.632816435372956	-0.479001160317589
M2	Peri	13	7.08853269280803e-84	2.92401973578331e-83	0.0449235308481579	0.0237887523388282	0.0773708498197239	-2.5591451866408	-3.73854240081648	-3.10279354916983
M4	Peri	413	7.74954880771656e-27	2.84150122949607e-26	0.565565464341441	0.50576959606909	0.631301794040003	-0.459971251794121	-0.681674057132088	-0.569929226480713
M5	Peri	107	3.13135973267059e-07	6.88899141187531e-07	0.586511655401167	0.469533883775332	0.727330945750047	-0.318373683916083	-0.756014813022433	-0.533562738279305
M6	Peri	204	0.0920986171981095	0.121570174701505	0.868623584227372	0.735139425611917	1.02315069127878	0.0228867794242354	-0.307695103048976	-0.140845407249827
M7	Peri	20	0.332884170651952	0.381935697822633	0.76339306152043	0.436114660031157	1.28342096737254	0.249529143564499	-0.829850088483899	-0.269982227629748
M8	Peri	573	0.0214501679660385	0.0321752519490578	0.89074180814366	0.806081286873434	0.983246663204511	-0.0168952613149179	-0.21557068936046	-0.115700671121517
Mast	Peri	83	0.795582882541928	0.795582882541928	0.956820762350177	0.731437334637987	1.24221675024741	0.216897485392365	-0.312743729125295	-0.0441391962405031
Meso	Peri	57	3.77848278354267e-112	2.07816553094847e-111	0.112300315095445	0.0844421661357067	0.146654967761097	-1.9196726091846	-2.47168840337384	-2.18657861140512
Peri	Peri	2747	0	0	6.10514625518228	5.68793183581682	6.55515788704512	1.88025220343133	1.73834670857133	1.80913206389853
Plasma1	Peri	47	3.61617050066814e-05	7.01962508953228e-05	2.38366629568249	1.55257305171344	3.66132775366663	1.29782585585247	0.439913587962241	0.868639762762207
