prox_to	prox_ct	n_proximal	pval	pvale_adjust	or	or05	or95	log_or95	log_or05	log_or
M4	L5	15	0.222568447230783	0.361673726750022	1.36025160597448	0.749580993795901	2.28886647833325	0.828056707391931	-0.288240903507571	0.30766968702976
M5	L5	2	1	1	0.773712428942541	0.0930807780398344	2.83021224766108	1.04035170801638	-2.37428758175365	-0.256555013263989
M6	L5	13	9.94911438057375e-05	0.000862256579649725	3.70045061408567	1.93848356836032	6.46192363001663	1.86592704901254	0.661906001621586	1.30845459982539
M8	L5	18	0.0110015886711582	0.0357551631812641	1.98427837288132	1.15578543142934	3.20506820664294	1.16473337147004	0.144780140071574	0.685255307932261
Mast	L5	1	1	1	0.61224590550737	0.0154177839235552	3.45374201872952	1.23945828635293	-4.1722336356006	-0.490621270787787
Meso	L5	1	0.102877978092677	0.222902285867468	0.199626756193562	0.00503577742490507	1.12308398366986	0.116078458062315	-5.29118736057876	-1.61130587502261
Peri	L5	5	0.000997155772698281	0.00510564034117881	0.277029582637018	0.0892024345129814	0.654988704879354	-0.423137287954574	-2.41684694702219	-1.28363098197361
Plasma1	L5	5	0.0856029946522137	0.202334350996141	2.17899384320972	0.699860890659193	5.16900147748384	1.64267953204939	-0.356873691317409	0.778863230446659
Plasma2	L5	2	0.37214477718605	0.519553842293386	1.54963811248198	0.186134940308656	5.68456005032144	1.73775373640165	-1.68128338277594	0.438021427853353
Stromal1	L5	4	0.551386642183247	0.631643865933258	1.33051771282055	0.359235957571324	3.45664336133274	1.24029799140963	-1.02377584296699	0.285568124252326
Stromal2	L5	8	0.531609969599541	0.631643865933258	0.73100507137352	0.312122459629691	1.46312257845445	0.380572904211311	-1.16435966936705	-0.313334881672949
NA	L5	6	0.00137459547647122	0.00510564034117881	0.318480349502956	0.115789448102093	0.70284995045423	-0.352611851697031	-2.15598183973866	-1.14419450288125
B1	M1	37	0.856505397309291	0.856505397309291	1.03690618711237	0.710359813160793	1.47616457116695	0.389447218043422	-0.341983658216227	0.0362414594968478
B2	M1	15	0.0283179800536006	0.0472595736153413	1.94740288628515	1.00953948355871	3.55283656900526	1.2677463179526	0.0094942700006572	0.666496631683816
DC	M1	10	0.310535489155586	0.394141197774398	0.685822437078785	0.317654728166301	1.3228840871705	0.279814267666778	-1.14679024655021	-0.377136522838181
Endo1	M1	800	2.30791817796475e-110	3.80806499364184e-109	0.461702274832191	0.428011473580408	0.497484007259332	-0.698191869112588	-0.848605276328794	-0.772835022402728
Endo2	M1	25	0.825671354607521	0.851473584439006	1.04355058237834	0.653236067081847	1.60463119116066	0.472893942737962	-0.425816703424493	0.0426289201296787
Endo3	M1	35	0.0421045938871373	0.0631568908307059	0.6955672329239	0.475205922424907	0.989689200448972	-0.010364324083079	-0.744007047995989	-0.3630276038164
EpiTumor1	M1	239	1.86535487814099e-65	1.53891777446632e-64	0.368113698132419	0.321228475706329	0.420202779886001	-0.867017874967225	-1.13560264670978	-0.999363426215879
EpiTumor2	M1	180	5.56753897155097e-53	3.67457572122364e-52	0.35929854092102	0.307036556007609	0.418251309592957	-0.871672807995282	-1.18078846354045	-1.02360164576426
F1	M1	1222	0.14275228419688	0.204818494717263	1.04915545083039	0.983612257027674	1.11836065978771	0.111863916438565	-0.016523507323198	0.0479855079779652
F2	M1	959	0.0217496638516	0.0398743837279334	1.08752570899371	1.01163683501541	1.16813545633029	0.155408850567226	0.011569647779659	0.0839051241552554
F3	M1	3546	0.00252309310752785	0.00520387953427619	1.06600722259695	1.02248570599962	1.11120347996987	0.105443644175443	0.0222366293746359	0.0639201011399769
F4	M1	46	0.213924831588834	0.294146643434646	0.816520304855139	0.586133205993459	1.11428246368266	0.108210667428111	-0.534208201255021	-0.202703498717764
L1	M1	23	0.257875275100874	0.340395363133154	1.29556521231715	0.787133530606602	2.04913203756326	0.717416307182186	-0.239357374554839	0.258947057319439
L2	M1	328	0.000232690353659453	0.000511918778050796	1.25951272998551	1.11319259796824	1.42172171354013	0.351868611483822	0.107232101319643	0.230724923933339
L3	M1	357	2.38984286488085e-06	6.06652419546677e-06	1.33208254074131	1.18271750369328	1.49709985138672	0.403529804206211	0.167814759939904	0.286743537721795
L4	M1	170	2.22670360399879e-06	6.06652419546677e-06	1.53470033026318	1.28776289926409	1.82089610780174	0.599328746839914	0.252906526314252	0.42833513739611
L5	M1	7	0.345538739680616	0.422325126276309	1.44091384940173	0.532718446205963	3.36218289059793	1.21259043285185	-0.629762237902069	0.365277529943379
M1	M1	802	1.86602355759296e-132	6.15787774005675e-131	3.23659127505752	2.96200510498571	3.5347490836269	1.26264231624284	1.08586643933693	1.1745207003847
M2	M1	191	2.01348510205802e-07	6.64450083679145e-07	1.55663116238791	1.31922408149926	1.82969276359087	0.604148064010277	0.27704374672009	0.442523974864737
M4	M1	1075	1.14412643071833e-102	1.25853907379017e-101	2.33600707581685	2.17059039957595	2.51275354896171	0.921379183303255	0.77499920408438	0.84844309399258
M5	M1	154	0.0286421658274796	0.0472595736153413	1.2198835556473	1.01806866350544	1.45404411907297	0.374348721892361	0.0179073652696711	0.19875540799915
M6	M1	278	2.86708537034789e-12	1.18267271526851e-11	1.64782189447975	1.43601623379705	1.88586885059528	0.634388643402733	0.361872775434731	0.499454351908878
M7	M1	21	0.713198357469345	0.759211154725432	1.09008425032002	0.649782503332528	1.74670988689754	0.557733953765694	-0.431117582344607	0.0862549871256118
M8	M1	587	5.00236663845306e-08	1.83420110076612e-07	1.29647052487624	1.18162155386798	1.42069455275283	0.351145873689088	0.166887693324567	0.259645591358086
Mast	M1	88	0.511104419549856	0.581601580867078	1.08127793339207	0.850993755689698	1.36043825282716	0.30780689256413	-0.161350488050609	0.0781436132812968
Meso	M1	128	1.55031989736954e-19	7.30865094474213e-19	0.469893531037494	0.389028910062566	0.563428135180823	-0.573715486588612	-0.9441016191983	-0.755249139647222
Peri	M1	527	4.14631875333858e-43	2.28047531433622e-42	0.551213359282387	0.502169173867502	0.604023819083823	-0.50414164625564	-0.688818216326005	-0.595633322852179
Plasma1	M1	97	0.04011660975214	0.0630403867533629	0.79935643206396	0.639408733349978	0.990065300855546	-0.00998437756864968	-0.447211383785336	-0.223948334985784
Plasma2	M1	60	0.503550291230552	0.581601580867078	0.901603999703941	0.675032313393368	1.18605524396201	0.170632879559866	-0.392994717561542	-0.10357988003755
Plasma3	M1	34	0.539161594946535	0.593077754441188	0.878221754870391	0.593535190561262	1.26321889878771	0.233663144888946	-0.521658773410896	-0.129856149047485
Stromal1	M1	99	7.86151861673138e-07	2.35845558501941e-06	0.608881110098456	0.489619099645271	0.750067975505729	-0.287591442551156	-0.714127537831539	-0.496132251843649
Stromal2	M1	610	0.00373866314366151	0.00725740492593116	1.14226135641069	1.04380531881771	1.24853117663279	0.221967801697675	0.0428729958433423	0.133009943552933
NA	M1	1014	0.000114083488639117	0.000268911080363633	1.14899366836889	1.07060694127525	1.23236115214351	0.208931965126953	0.0682257224936295	0.13888648829346
B1	M2	1	0.0175710854212741	0.028668613055763	0.141422146070048	0.00356810423661197	0.79583552321058	-0.228362743620932	-5.63572085039403	-1.95600591776881
B2	M2	1	1	1	0.588021665162305	0.0146435267770688	3.40667231452822	1.22573595399107	-4.22375689938773	-0.530991486248165
Endo1	M2	45	7.17486673408902e-78	1.1121043437838e-76	0.137414884934769	0.0999303871718503	0.184552995796166	-1.68981861665947	-2.30328146368534	-1.98475057220289
Endo2	M2	1	0.096568665339772	0.142553744072997	0.210994674581784	0.00531249367205795	1.1930096641792	0.176479243819938	-5.23769393587434	-1.55592238477347
Endo3	M2	1	0.0020554879751197	0.00374824277815945	0.105333053930905	0.00266136875537579	0.591373970436662	-0.525306685997614	-5.92891471884397	-2.25062800662155
EpiTumor1	M2	10	6.12648456067662e-36	3.79842042761951e-35	0.0849174579009089	0.040672122145481	0.156633053485216	-1.85384944818779	-3.20221238079606	-2.46607557781761
F1	M2	81	6.73073676527839e-31	3.47754732872717e-30	0.33146354881891	0.262008598451328	0.414090640418386	-0.881670390911634	-1.33937795724304	-1.10423743371607
F2	M2	86	5.69078226946996e-14	2.52020357647956e-13	0.475137894552257	0.378120368885497	0.590112543583864	-0.527442008436132	-0.972542697847578	-0.744150212757101
F3	M2	506	4.66378242483333e-12	1.60641394633148e-11	0.714531332673753	0.646535190169377	0.788537108583061	-0.237575811437787	-0.436127650435067	-0.336128429986234
F4	M2	6	0.206921278185896	0.267273317656782	0.562154411394864	0.204803869536944	1.2367654345364	0.212499450964043	-1.58570249177192	-0.575978713454597
L1	M2	2	0.590393807697289	0.677859556985777	0.555421877804255	0.0665052201747402	2.05010263382184	0.71788985717604	-2.71047483553293	-0.588027313808086
L2	M2	87	4.81127273865694e-06	1.14730349921819e-05	1.72678066397128	1.3712412780392	2.15034913388522	0.765630216809684	0.315716371995787	0.546258787028939
L3	M2	101	5.05029073829653e-09	1.42326375351993e-08	1.94630552310697	1.57093527809882	2.38847847942246	0.870656543726678	0.451671160524648	0.665932972009356
L4	M2	22	0.915581354239531	0.978724895911223	0.955780985429799	0.594532750461312	1.46027544072615	0.378625075958169	-0.519979475283178	-0.0452264869156478
L5	M2	1	1	1	1.00830615782496	0.02481839861086	6.00390916351965	1.79241078432959	-3.69617002139758	0.00827185153411527
M1	M2	109	1.8426254062209e-07	4.76011563273731e-07	1.75291271200826	1.42704037503089	2.13447730244366	0.758221793495093	0.355602631739077	0.561278811207208
M2	M2	755	0	0	215.960712368759	182.430323784169	257.210400308574	5.54989442820445	5.20636831263914	5.37509650395901
M4	M2	146	0.000412647428143166	0.000799504392027384	1.37518459769806	1.15215323332686	1.63096902201775	0.489174330213715	0.14163256846866	0.318587974978737
M5	M2	67	7.78581481143915e-13	3.01700323943267e-12	2.85511119061284	2.18529534514993	3.67663959359654	1.30199918108783	0.781750988817995	1.04911078827354
M6	M2	39	0.548838957761139	0.654384911176742	1.09900980985392	0.775874309249138	1.51511110891306	0.415488775488682	-0.25376474453499	0.0944096015453548
M7	M2	10	0.0045840774305948	0.00789480001935771	2.80760487281674	1.31276763053304	5.34419987148892	1.67601183663691	0.272137603674589	1.03233176145345
M8	M2	105	0.144664632364748	0.203845618332145	1.16037359772455	0.942373564115491	1.4156675477772	0.347601185062546	-0.0593535181384024	0.148742020269753
Mast	M2	16	0.898187459854375	0.978724895911223	1.01199038099346	0.57356210111154	1.66131682865372	0.507610558169212	-0.555889063860852	0.0119190658729268
Meso	M2	179	1.84002757321793e-51	1.90136182565853e-50	4.27688057142667	3.62413203388504	5.02246547082745	1.61392094278585	1.2876148207083	1.45322390541012
Peri	M2	22	1.13681602272407e-47	8.81032417611155e-47	0.121249717226056	0.0757778150647094	0.184151213390464	-1.69199804697096	-2.57994970641873	-2.1099030813235
Plasma1	M2	1	4.99102774172758e-09	1.42326375351993e-08	0.0427305470241272	0.00108423305705392	0.238934100581423	-1.43156749485591	-6.82688240179107	-3.15284122753295
Plasma2	M2	1	7.54383295678703e-05	0.000155905881106932	0.0770492712798172	0.00194947014032919	0.431824612435426	-0.839735762906981	-6.24019766623795	-2.56331017501781
Plasma3	M2	2	0.0382717612749898	0.0593212299762343	0.267806897391717	0.0322431039398628	0.978073084499762	-0.0221708832119927	-3.43445108992762	-1.31748909029977
Stromal1	M2	22	0.187087381085874	0.252161252767917	0.742238959971425	0.462293052614378	1.13229845548114	0.124249598282471	-0.771556275973735	-0.298084039182227
Stromal2	M2	98	0.511640083495158	0.634433703533996	0.927769898393837	0.748378142655082	1.13870649933557	0.129892968498442	-0.289846890440167	-0.0749715312586768
NA	M2	120	6.84590001115392e-06	1.51587785961265e-05	0.666615906035318	0.549346339791671	0.802308267595202	-0.220262371408113	-0.599026180655895	-0.405541251954056
B1	M4	28	8.71076261142369e-05	0.000143727583088491	0.477338276411823	0.309998057104902	0.709305251579237	-0.34346930691142	-1.17118924892613	-0.739529864571913
B2	M4	21	0.0166981990908382	0.0211938680768331	1.99102055388925	1.11502693884351	3.45902770037049	1.2409875381249	0.108878565017989	0.6886473484287
DC	M4	9	0.0037098665836245	0.00489702389038433	0.387364102266753	0.171433544073204	0.76956934142529	-0.261924217449506	-1.76355958558837	-0.948390195527439
Endo1	M4	826	9.51614899798367e-319	1.57016433763448e-317	0.295047827794871	0.273964889965958	0.31737393033339	-1.14767460931858	-1.29475531961492	-1.22061780766545
Endo2	M4	41	0.255041091004075	0.28161719206126	1.22409327472902	0.838688319655032	1.75386823797229	0.561823770245889	-0.175916131814597	0.20220038603066
Endo3	M4	30	6.9767794042801e-09	1.53489146894162e-08	0.371870719992134	0.246541114058367	0.542146410842058	-0.612219183316316	-1.40022650809568	-0.989209012013325
EpiTumor1	M4	753	0.000972162476112376	0.00133672340465452	0.873704213495604	0.80476797682799	0.947606020812297	-0.0538164529689616	-0.217201270651985	-0.135013389101181
EpiTumor2	M4	1104	2.96029850074954e-82	1.9537970104947e-81	2.15819919010555	1.99999361489403	2.3279696266538	0.84499648281406	0.693143988001865	0.769274165683573
F1	M4	1347	1.93291835301793e-26	4.90663889612244e-26	0.726281601899628	0.683046339838567	0.771817028929231	-0.259007766207497	-0.381192574218642	-0.319817457959439
F2	M4	1717	9.13829459896962e-38	2.51303101471664e-37	1.47584244998098	1.39204789633806	1.56418034409671	0.447361945000235	0.330775969609113	0.389228979275733
F3	M4	5672	2.85980548136529e-39	8.57941644409588e-39	1.2666015023831	1.22275326734132	1.31178558135949	0.271389248324094	0.201105092559152	0.236337331253838
F4	M4	49	5.11200273320058e-05	8.8787415892431e-05	0.556658791666286	0.403528454327094	0.753400477426348	-0.283158350028687	-0.907508274980041	-0.585802809046782
L1	M4	49	9.99732884769777e-06	1.83284362207792e-05	2.3247791890683	1.59429354370361	3.35984145205029	1.21189378597198	0.466430718810999	0.843625062085409
L2	M4	488	1.89291277017688e-07	3.90413258848982e-07	1.32727416972062	1.19346104011231	1.47418656927373	0.388106359213123	0.176857522872494	0.283127342691136
L3	M4	549	7.4693801013126e-14	1.7606395953094e-13	1.48063877992394	1.33762489504995	1.63722679231104	0.493003830216991	0.29089557490503	0.392473602716774
L4	M4	171	0.830600986362561	0.836754123593006	0.977388800673156	0.82067593044721	1.15891049919258	0.147480338936272	-0.197626972853542	-0.0228707524957933
L5	M4	9	0.539163895345215	0.573948662786841	1.26354526170213	0.522716429837055	2.76862675815649	1.01835144209386	-0.648716161124664	0.233921469683431
